index,ID,stores,road_address,address_name,phone,X,Y,place_url
13,1757986255,세한당 스터디카페,제주특별자치도 서귀포시 중앙로 189,제주특별자치도 서귀포시 서홍동 305-2,064-732-2396,126.5578303,33.26089372,http://place.map.kakao.com/1757986255
14,719301006,아이엠그린,,제주특별자치도 서귀포시 안덕면 화순리 2133,010-2605-5857,126.3301189,33.24854579,http://place.map.kakao.com/719301006
15,424518313,리게인37 스터디카페,제주특별자치도 서귀포시 대청로 37,제주특별자치도 서귀포시 강정동 208-5,,126.5036824,33.25277221,http://place.map.kakao.com/424518313
16,590044079,의문당,제주특별자치도 서귀포시 안덕면 신화역사로304번길 139,제주특별자치도 서귀포시 안덕면 서광리 2518,064-792-3255,126.3207979,33.3021276,http://place.map.kakao.com/590044079
17,1856782924,버블보바,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,제주특별자치도 서귀포시 대정읍 보성리 2476-13,010-5314-8110,126.2770163,33.28032409,http://place.map.kakao.com/1856782924
18,780175330,더해빗,제주특별자치도 서귀포시 대정읍 글로벌에듀로304번길 36,제주특별자치도 서귀포시 대정읍 구억리 1149,064-805-8844,126.2831123,33.28622796,http://place.map.kakao.com/780175330
19,493408350,플랜에이스터디카페 제주노형뜨란채센터,제주특별자치도 제주시 달마루길 10-3,제주특별자치도 제주시 노형동 2578-8,010-3952-9920,126.4746487,33.48940081,http://place.map.kakao.com/493408350
20,653356045,플랜에이스터디카페 제주노형센터,제주특별자치도 제주시 과원북4길 29,제주특별자치도 제주시 노형동 728-1,064-749-0959,126.4855298,33.48132131,http://place.map.kakao.com/653356045
21,578167032,초심스터디카페 제주노형점,제주특별자치도 제주시 원노형로 82,제주특별자치도 제주시 노형동 723,010-8389-4292,126.4845652,33.48142189,http://place.map.kakao.com/578167032
22,1047031098,에이클래스 스터디카페 외도점,제주특별자치도 제주시 절물3길 34,제주특별자치도 제주시 외도일동 484-9,010-9218-2563,126.4332326,33.48960419,http://place.map.kakao.com/1047031098
23,877842329,시너지플레이스 스터디카페 제주한라대점,제주특별자치도 제주시 한라대학로 89-1,제주특별자치도 제주시 노형동 762-3,070-8633-5280,126.4800067,33.47651982,http://place.map.kakao.com/877842329
24,717797420,청담스터디카페 제주외도점,제주특별자치도 제주시 절물1길 39,제주특별자치도 제주시 외도일동 479-2,064-747-8489,126.4316997,33.48937177,http://place.map.kakao.com/717797420
25,883298507,플랜제로 스터디카페 연동점,제주특별자치도 제주시 연북로 82,제주특별자치도 제주시 연동 1372,,126.490056,33.48153115,http://place.map.kakao.com/883298507
26,371639129,작심스터디카페 제주연동신광점,제주특별자치도 제주시 도령로11길 16,제주특별자치도 제주시 연동 2327-5,010-9378-4850,126.4869119,33.49215336,http://place.map.kakao.com/371639129
27,1504034621,스터디카페247 연동점,제주특별자치도 제주시 과원북4길 61,제주특별자치도 제주시 연동 1398-2,064-745-9515,126.4882332,33.48119546,http://place.map.kakao.com/1504034621
28,942613669,다다르다스터디카페 제주노형센터,제주특별자치도 제주시 수덕11길 45,제주특별자치도 제주시 노형동 2530-3,010-6340-0979,126.4726046,33.48526554,http://place.map.kakao.com/942613669
29,134233588,다짐스터디카페 노형점,제주특별자치도 제주시 월광로 134,제주특별자치도 제주시 노형동 2574-1,,126.4728106,33.4908644,http://place.map.kakao.com/134233588
30,922532487,비지니스스터디센터 이룸,제주특별자치도 제주시 연북로 74,제주특별자치도 제주시 연동 1371-3,010-4677-2800,126.4891908,33.48155283,http://place.map.kakao.com/922532487
31,128356315,시너지플레이스스터디카페 노형아이파크점,제주특별자치도 제주시 노형8길 12,제주특별자치도 제주시 노형동 3786,070-5220-0377,126.4782671,33.4838659,http://place.map.kakao.com/128356315
32,1408497229,화이트펜슬스터디카페 제주노형점,제주특별자치도 제주시 남녕로 25,제주특별자치도 제주시 노형동 1273-1,010-6575-9840,126.481549,33.48996812,http://place.map.kakao.com/1408497229
33,2052695029,바짝스터디 제주외도센터,제주특별자치도 제주시 절물2길 34-3,제주특별자치도 제주시 외도일동 479-5,010-9871-8727,126.4319858,33.48956061,http://place.map.kakao.com/2052695029
34,1593007307,그루스터디카페 제주외도센터,제주특별자치도 제주시 우정로 71,제주특별자치도 제주시 외도일동 549-4,010-2441-3063,126.4311327,33.48640475,http://place.map.kakao.com/1593007307
35,763947340,공부인스터디카페 제주연동센터,제주특별자치도 제주시 성신북길 8-5,제주특별자치도 제주시 연동 1959-2,064-747-4474,126.4829975,33.49121025,http://place.map.kakao.com/763947340
36,433912748,미리내스터디카페,제주특별자치도 제주시 광평안길 9,제주특별자치도 제주시 노형동 2944-1,,126.467669,33.48422744,http://place.map.kakao.com/433912748
37,1623968937,제주노형스터디카페센터,제주특별자치도 제주시 진군남4길 7-1,제주특별자치도 제주시 노형동 682,,126.4807884,33.47606508,http://place.map.kakao.com/1623968937
38,179313672,작심스터디카페 더작심 노형해마루점,제주특별자치도 제주시 달마루길 18,제주특별자치도 제주시 노형동 2578-3,010-2297-0182,126.4742947,33.48957602,http://place.map.kakao.com/179313672
39,1812567283,시작스터디카페 제주노형점,제주특별자치도 제주시 1100로 3349,제주특별자치도 제주시 노형동 3779-5,064-745-0706,126.4792094,33.48480481,http://place.map.kakao.com/1812567283
40,1592062051,데이스터디카페 제주외도센터,제주특별자치도 제주시 우정로 81,제주특별자치도 제주시 외도일동 637-4,010-2620-0350,126.4310748,33.4853929,http://place.map.kakao.com/1592062051
41,1774750134,게이트스터디카페 제주노형점,제주특별자치도 제주시 월랑로 50,제주특별자치도 제주시 노형동 1042-7,,126.4753302,33.48987252,http://place.map.kakao.com/1774750134
42,1800067564,에이바우트커피 신라신성점,제주특별자치도 제주시 노연로 62,제주특별자치도 제주시 연동 253-5,064-772-3800,126.4867216,33.48574766,http://place.map.kakao.com/1800067564
43,1562579151,바나나 오피스,제주특별자치도 제주시 원노형3길 4-9,제주특별자치도 제주시 노형동 915-3,064-743-1661,126.4851162,33.48721601,http://place.map.kakao.com/1562579151
44,1905275157,차차커피코 제주연동점,제주특별자치도 제주시 노연로 75,제주특별자치도 제주시 연동 262-38,064-746-3873,126.488217,33.48614333,http://place.map.kakao.com/1905275157
45,1003258874,플랜에이스터디카페 제주아라센터,제주특별자치도 제주시 아란8길 5,제주특별자치도 제주시 아라일동 6091,064-759-1469,126.545057,33.47332434,http://place.map.kakao.com/1003258874
46,2105309812,르하임스터디카페 제주아라점,제주특별자치도 제주시 중앙로 558,제주특별자치도 제주시 아라일동 6092-6,064-901-1199,126.5453256,33.47380858,http://place.map.kakao.com/2105309812
47,2103044908,르하임스터디카페 제주시청점,제주특별자치도 제주시 중앙로 230-1,제주특별자치도 제주시 이도이동 1768-8,010-7702-5794,126.5298094,33.49900255,http://place.map.kakao.com/2103044908
48,893658224,시너지플레이스 제주법원점,제주특별자치도 제주시 중앙로 319-1,제주특별자치도 제주시 이도이동 1080-21,070-4035-4577,126.535991,33.49270749,http://place.map.kakao.com/893658224
49,2089293522,그로우랩스터디카페 제주일도점,제주특별자치도 제주시 동광로 133,제주특별자치도 제주시 일도이동 357-13,010-8824-1358,126.5407639,33.50807399,http://place.map.kakao.com/2089293522
50,1870077858,케이독서실스터디카페,제주특별자치도 제주시 중앙로 376,제주특별자치도 제주시 이도이동 2018-3,064-722-1973,126.5392316,33.48853618,http://place.map.kakao.com/1870077858
51,863754743,초심스터디카페 제주이도점,제주특별자치도 제주시 중앙로 291,제주특별자치도 제주시 이도이동 1065-4,,126.5341323,33.49478139,http://place.map.kakao.com/863754743
52,1004913881,퍼스트클래스,제주특별자치도 제주시 중앙로 206,제주특별자치도 제주시 이도일동 1774-1,064-727-1010,126.5285743,33.50093358,http://place.map.kakao.com/1004913881
53,254104824,하우스터디 제주도남스터디카페,제주특별자치도 제주시 도남서길 2,제주특별자치도 제주시 도남동 60-8,010-4058-7405,126.524972,33.49253951,http://place.map.kakao.com/254104824
54,1355802674,우드스터디카페,제주특별자치도 제주시 용문로17길 9,제주특별자치도 제주시 용담이동 646-54,,126.5085269,33.50770687,http://place.map.kakao.com/1355802674
55,1191639474,노벨스터디카페 제주2호점,제주특별자치도 제주시 전농로 113,제주특별자치도 제주시 삼도이동 303-1,,126.5251756,33.50452156,http://place.map.kakao.com/1191639474
56,1608428575,그루스터디카페 제주일도센터,제주특별자치도 제주시 고마로19길 2,제주특별자치도 제주시 일도이동 416-1,,126.5419708,33.50452979,http://place.map.kakao.com/1608428575
57,961296477,셀독24스터디카페 제주삼화점,제주특별자치도 제주시 화삼북로 139,제주특별자치도 제주시 삼양이동 2332-6,0507-1370-5738,126.5879852,33.51725236,http://place.map.kakao.com/961296477
58,342542945,초심스터디카페 제주삼화점,제주특별자치도 제주시 건주로 27,제주특별자치도 제주시 도련일동 1937-1,010-5131-1309,126.5811403,33.51708875,http://place.map.kakao.com/342542945
59,1272615893,그로우랩스터디카페 제주법원점,제주특별자치도 제주시 중앙로 326,제주특별자치도 제주시 이도이동 1027-19,,126.5357114,33.49205729,http://place.map.kakao.com/1272615893
60,793063550,스페라레스터디카페,제주특별자치도 제주시 가령골길 47,제주특별자치도 제주시 이도이동 324-21,010-9794-0954,126.539277,33.50311782,http://place.map.kakao.com/793063550
61,616106244,작심스터디카페 더작심 제주이도법원점,제주특별자치도 제주시 남광북1길 1,제주특별자치도 제주시 이도이동 1065-6,,126.5343205,33.49459457,http://place.map.kakao.com/616106244
62,292678268,플랜비스터디카페 이도점,제주특별자치도 제주시 중앙로 351,제주특별자치도 제주시 이도이동 1987-14,064-723-5413,126.5380199,33.49056928,http://place.map.kakao.com/292678268
63,759156448,그루스터디카페 제주이도점,제주특별자치도 제주시 구남로2길 54,제주특별자치도 제주시 아라일동 6036-3,,126.5360144,33.485484,http://place.map.kakao.com/759156448
64,758038091,노벨스터디카페 제주본점,제주특별자치도 제주시 서문로 14,제주특별자치도 제주시 용담일동 242-2,,126.5131157,33.50950743,http://place.map.kakao.com/758038091
65,2035897026,엘알마스터디카페 삼화점,제주특별자치도 제주시 화삼로 19,제주특별자치도 제주시 화북일동 1023-6,010-2691-8442,126.5751579,33.51443573,http://place.map.kakao.com/2035897026
66,1829183416,시작스터디카페,제주특별자치도 제주시 고마로 113,제주특별자치도 제주시 일도이동 416-9,064-758-1010,126.5418118,33.50448592,http://place.map.kakao.com/1829183416
67,988283643,작심스터디카페,제주특별자치도 제주시 구남동1길 48,제주특별자치도 제주시 아라이동 3012-3,,126.5414962,33.49329238,http://place.map.kakao.com/988283643
68,1593287032,그루스터디카페 제주삼화지구센터,제주특별자치도 제주시 건주로3길 19,제주특별자치도 제주시 도련일동 1917-1,,126.5814087,33.51676869,http://place.map.kakao.com/1593287032
69,763826190,청담스터디카페 제주아라점,제주특별자치도 제주시 중앙로 553,제주특별자치도 제주시 아라일동 6135-3,064-724-0910,126.5458836,33.47386653,http://place.map.kakao.com/763826190
70,185830234,원클래스스터디카페,제주특별자치도 제주시 일주동로 194,제주특별자치도 제주시 화북일동 2034-6,064-758-1581,126.5663363,33.51851552,http://place.map.kakao.com/185830234
71,488212051,블루스터디카페,제주특별자치도 제주시 천수로 68,제주특별자치도 제주시 일도이동 47-1,064-725-9379,126.5435052,33.50478159,http://place.map.kakao.com/488212051
72,143146288,탑스터디카페,제주특별자치도 제주시 화삼로1길 14,제주특별자치도 제주시 화북일동 1015-3,064-725-4999,126.5752746,33.51478414,http://place.map.kakao.com/143146288
73,9215231,스카이독서실&스터디카페,제주특별자치도 제주시 서광로 209,제주특별자치도 제주시 삼도1동 519-9,010-9442-4226,126.5187962,33.50017562,http://place.map.kakao.com/9215231
74,124062168,카페가젠,제주특별자치도 제주시 연수로 19,제주특별자치도 제주시 일도이동 57-7,010-7661-7484,126.5460332,33.50396051,http://place.map.kakao.com/124062168
75,1602152285,에이바우트커피 칠성점,제주특별자치도 제주시 관덕로11길 36,제주특별자치도 제주시 건입동 1406-1,064-751-1711,126.525691,33.51617118,http://place.map.kakao.com/1602152285
76,878012600,에이바우트커피 삼화점,제주특별자치도 제주시 동화로 56,제주특별자치도 제주시 화북일동 1069-1,,126.5727744,33.51540125,http://place.map.kakao.com/878012600
77,1320430781,에이바우트커피 봉개점,제주특별자치도 제주시 번영로 510,제주특별자치도 제주시 봉개동 1886,064-751-6661,126.595674,33.48941389,http://place.map.kakao.com/1320430781
78,998177384,엔제리너스 제주시청D/I점,제주특별자치도 제주시 중앙로 274-1,제주특별자치도 제주시 이도이동 1018-8,064-723-6677,126.5325335,33.49552279,http://place.map.kakao.com/998177384
79,1308571099,더로그,제주특별자치도 제주시 산천단동3길 26,제주특별자치도 제주시 아라일동 362-80,064-722-0855,126.558919,33.45015465,http://place.map.kakao.com/1308571099
80,8843735,다산독서실,제주특별자치도 제주시 독짓골4길 15,제주특별자치도 제주시 도남동 77-2,064-753-9008,126.5308065,33.49131033,http://place.map.kakao.com/8843735
81,1899946078,체리블라썸,제주특별자치도 제주시 일주동로 334,제주특별자치도 제주시 삼양이동 2143-5,064-726-7112,126.5806027,33.5209773,http://place.map.kakao.com/1899946078
82,1582178820,바짝스터디카페 진도센터,전남 진도군 진도읍 옥주길 16-1,전남 진도군 진도읍 남동리 567-5,061-544-6363,126.2638361,34.4838292,http://place.map.kakao.com/1582178820
83,1277212134,스터디카페 스터디고 해남에듀탐점,전남 해남군 해남읍 구교3길 8-3,전남 해남군 해남읍 구교리 299,010-3611-2078,126.5926123,34.5773491,http://place.map.kakao.com/1277212134
84,1135458012,어라운드스터디카페 해남점,전남 해남군 해남읍 군청길 1,전남 해남군 해남읍 성내리 33-9,0507-1337-8145,126.5985664,34.5720882,http://place.map.kakao.com/1135458012
85,1621195229,리게인스터디카페 목포북항점,전남 목포시 청호로 188,전남 목포시 산정동 1757-1,061-273-1808,126.3724616,34.80732096,http://place.map.kakao.com/1621195229
86,1875102034,비허밍스터디카페 목포북항점,전남 목포시 연산로 157,전남 목포시 산정동 1713,010-7746-9009,126.3799513,34.8106233,http://place.map.kakao.com/1875102034
87,937743383,플래너스터디카페,전남 목포시 원산중앙로 28,전남 목포시 산정동 1759-9,010-6664-3091,126.3756383,34.80807644,http://place.map.kakao.com/937743383
88,813368683,리게인스터디카페 목포북항2호점,전남 목포시 청호로 196,전남 목포시 산정동 1757-3,010-4875-9353,126.3719597,34.80778349,http://place.map.kakao.com/813368683
89,52781044,큰별스터디카페,전남 목포시 청호로219번길 30,전남 목포시 산정동 1111-22,010-2594-1005,126.3675211,34.80742879,http://place.map.kakao.com/52781044
90,1902440408,플랜에이스터디카페 무안남악센터,전남 무안군 삼향읍 남악2로74번가길 4-5,전남 무안군 삼향읍 남악리 2088,061-285-6284,126.4585042,34.81336257,http://place.map.kakao.com/1902440408
91,823548900,비허밍스터디카페 목포하당점,전남 목포시 번영로 45,전남 목포시 상동 1003-2,010-4828-1439,126.4278031,34.80298943,http://place.map.kakao.com/823548900
92,1154341345,비허밍스터디카페 목포북항2호점,전남 목포시 양을로 49-1,전남 목포시 산정동 1787-6,010-7746-0953,126.381495,34.80235726,http://place.map.kakao.com/1154341345
93,57501558,비허밍스터디카페 목포석현점,전남 목포시 석현로 2,전남 목포시 석현동 1170-26,010-7746-0976,126.4215524,34.81548026,http://place.map.kakao.com/57501558
94,1285860583,르하임스터디카페 무안남악점,전남 무안군 삼향읍 남악3로82번길 14,전남 무안군 삼향읍 남악리 2166,061-876-8772,126.4617349,34.81268824,http://place.map.kakao.com/1285860583
95,30654939,작심스터디카페 목포우성점,전남 목포시 신흥로 12,전남 목포시 상동 983-2,010-3661-9832,126.422481,34.80144994,http://place.map.kakao.com/30654939
96,1422966548,바른스터디카페,전남 목포시 삼학로 329,전남 목포시 용해동 143-97,061-278-1300,126.4084824,34.80023883,http://place.map.kakao.com/1422966548
97,573210739,바른스터디카페 용해이로점,전남 목포시 이로로 6,전남 목포시 용해동 239-10,010-5249-7452,126.4055272,34.80515417,http://place.map.kakao.com/573210739
98,463480340,리본스터디카페 하당점,전남 목포시 비파로43번길 7,전남 목포시 상동 995-14,0507-1326-3091,126.426336,34.80212079,http://place.map.kakao.com/463480340
99,1634553357,리게인스터디카페 무안남악점,전남 무안군 삼향읍 남악5로70번길 24,전남 무안군 삼향읍 남악리 1661,010-4934-5396,126.4738306,34.81144674,http://place.map.kakao.com/1634553357
100,1643329692,비허밍스터디카페 전남영암점,전남 영암군 삼호읍 대불주거로 145,전남 영암군 삼호읍 용앙리 1113-1,010-7210-1739,126.4580631,34.75164615,http://place.map.kakao.com/1643329692
101,2011822404,르하임스터디카페 목포용해이로점,전남 목포시 삼학로373번길 16,전남 목포시 용해동 247-20,010-2562-1828,126.4073278,34.8042913,http://place.map.kakao.com/2011822404
102,1853744970,작심스터디카페 목포남악점,전남 목포시 남악2로 60-8,전남 목포시 옥암동 1279-2,010-9950-5665,126.4559283,34.81033591,http://place.map.kakao.com/1853744970
103,1646907057,비허밍스터디카페 목포용해점,전남 목포시 연산백련로1번길 112-1,전남 목포시 연산동 2025-1,,126.3908396,34.82001762,http://place.map.kakao.com/1646907057
104,269735225,챌린지스터디카페 목포하당센터,전남 목포시 신흥로 30,전남 목포시 상동 991-4,1577-9351,126.4242933,34.80232387,http://place.map.kakao.com/269735225
105,1843119252,하베르스터디카페 목포남악점,전남 목포시 남악2로 54,전남 목포시 옥암동 1274-3,010-5605-9902,126.4551641,34.80987728,http://place.map.kakao.com/1843119252
106,1064137247,바짝스터디카페,전남 무안군 삼향읍 남악3로82번가길 38,전남 무안군 삼향읍 남악리 2133,,126.4641031,34.81355682,http://place.map.kakao.com/1064137247
107,1167374122,큰별스터디카페 포미점,전남 목포시 포미로 8,전남 목포시 용해동 984-1,010-7602-0775,126.3978469,34.81671915,http://place.map.kakao.com/1167374122
108,1677894537,바른스터디카페,전남 목포시 평화로 118,전남 목포시 옥암동 1098-7,061-285-9235,126.437233,34.79830557,http://place.map.kakao.com/1677894537
109,1625933382,챌린지스터디카페 남악센터,전남 무안군 삼향읍 남악5로48번길 3,전남 무안군 삼향읍 남악리 1841,010-3754-6001,126.4716542,34.80996713,http://place.map.kakao.com/1625933382
110,2044070706,리본스터디카페 남악점,전남 무안군 삼향읍 남악4로 40,전남 무안군 삼향읍 남악리 2310,,126.4663823,34.80943663,http://place.map.kakao.com/2044070706
111,1728385163,작심스터디카페 목포하당점,전남 목포시 옥암로 104,전남 목포시 옥암동 967-15,061-284-0910,126.4262881,34.80841231,http://place.map.kakao.com/1728385163
112,2022140249,바른스터디카페,전남 목포시 영산로 391-1,전남 목포시 용해동 274-2,061-272-1942,126.4084736,34.80651251,http://place.map.kakao.com/2022140249
113,229354828,바른스터디카페,전남 목포시 텃골로13번길 72,전남 목포시 상동 251-5,,126.4185504,34.8165278,http://place.map.kakao.com/229354828
114,922439237,디디스터디카페 목포상동점,전남 목포시 부흥로 49,전남 목포시 상동 996-2,010-8622-7457,126.4268686,34.80221884,http://place.map.kakao.com/922439237
115,972665575,비허밍스터디카페 무안남악2호점,전남 무안군 삼향읍 남악3로 71,전남 무안군 삼향읍 남악리 2104,010-9844-8209,126.4598031,34.81144026,http://place.map.kakao.com/972665575
116,1684999417,바른스터디 카페 상동점,전남 목포시 상동로 13,전남 목포시 상동 457-6,010-2394-6724,126.4161087,34.81172069,http://place.map.kakao.com/1684999417
117,102627461,바른스터디카페,전남 목포시 당가두로 26,전남 목포시 옥암동 1152-8,,126.4387687,34.80840561,http://place.map.kakao.com/102627461
118,1012059634,더베스트 스터디카페 목포하당본점,전남 목포시 장미로 28,전남 목포시 상동 989-1,,126.4246326,34.80161337,http://place.map.kakao.com/1012059634
119,1794711811,바른스터디카페,전남 영암군 삼호읍 대불주거로 54,전남 영암군 삼호읍 용앙리 407-19,010-7122-1942,126.4660656,34.74664264,http://place.map.kakao.com/1794711811
120,141140298,디디스터디 카페 포미타운점,전남 목포시 용해지구로 6,전남 목포시 용해동 978-1,010-9627-0912,126.3986722,34.81744886,http://place.map.kakao.com/141140298
121,689580940,포스스터디카페,전남 목포시 신흥로 28,전남 목포시 상동 991,,126.4240167,34.80217834,http://place.map.kakao.com/689580940
122,19808959,비허밍스터디카페 무안남악점,전남 무안군 삼향읍 남악5로48번길 13,전남 무안군 삼향읍 남악리 1847,010-9544-8209,126.4727776,34.80998552,http://place.map.kakao.com/19808959
123,1664937933,스터디공간,전남 목포시 장미로 50,전남 목포시 상동 997-2,,126.4268209,34.80264227,http://place.map.kakao.com/1664937933
124,1013859855,메카 독서실,전남 영암군 삼호읍 세가래2길 30-14,전남 영암군 삼호읍 용앙리 222-26,,126.4730186,34.74735348,http://place.map.kakao.com/1013859855
125,268591914,옥스포드스터디카페,전남 무안군 삼향읍 남악2로74번길 35,전남 무안군 삼향읍 남악리 2095,010-9715-2409,126.4587379,34.81304903,http://place.map.kakao.com/268591914
126,1413145683,비허밍스터디카페 무안오룡점,전남 무안군 일로읍 오룡번영3로 40,전남 무안군 일로읍 오룡리,,126.4835326,34.80353616,http://place.map.kakao.com/1413145683
127,1736390584,도담관리형스터디카페,전남 목포시 통일대로37번길 20,전남 목포시 상동 1026-8,,126.4278958,34.80048398,http://place.map.kakao.com/1736390584
128,1398066845,바른스터디카페,전남 무안군 청계면 승달산길 25,전남 무안군 청계면 도림리 316-3,010-7122-1942,126.4325201,34.90976576,http://place.map.kakao.com/1398066845
129,2026348659,어반트리스터디카페,전남 목포시 옥암로 173,전남 목포시 석현동 1168-33,,126.4222835,34.8134574,http://place.map.kakao.com/2026348659
130,1462527129,바른스터디카페,전남 무안군 삼향읍 남악4로82번길 19,전남 무안군 삼향읍 남악리 1497,010-2231-6724,126.4680788,34.81311996,http://place.map.kakao.com/1462527129
131,1862515073,비허밍스터디카페 무안성남점,전남 무안군 무안읍 면성1길 136-14,전남 무안군 무안읍 성남리 812-41,010-2369-3988,126.47155,34.98716007,http://place.map.kakao.com/1862515073
132,649616778,열공스터디카페,전남 함평군 함평읍 서부길 113,전남 함평군 함평읍 내교리 209-7,,126.5208099,35.06339314,http://place.map.kakao.com/649616778
133,919162214,미가람스터디카페 영광점,전남 영광군 영광읍 중앙로3길 5,전남 영광군 영광읍 도동리 165-13,010-4605-3357,126.5123854,35.27350148,http://place.map.kakao.com/919162214
134,80904209,작심스터디카페 서산예천점,충남 서산시 예천1로 26,충남 서산시 예천동 104,041-668-8886,126.4470139,36.76889875,http://place.map.kakao.com/80904209
135,651826556,인베이스터디카페 서산점,충남 서산시 율지18로 33,충남 서산시 동문동 199-6,041-662-9777,126.4649928,36.77860476,http://place.map.kakao.com/651826556
136,1518846134,시작스터디카페 서산석림점,충남 서산시 동서1로 65,충남 서산시 석림동 795-6,,126.4628876,36.76853353,http://place.map.kakao.com/1518846134
137,1783521648,스터디E,충남 서산시 고운로 275-5,충남 서산시 동문동 66,041-665-2878,126.4655675,36.78473305,http://place.map.kakao.com/1783521648
138,1091284945,작심스터디카페 서산동문점,충남 서산시 고운로 275-9,충남 서산시 동문동 67-8,010-8814-0910,126.465449,36.78517586,http://place.map.kakao.com/1091284945
139,96474874,온에어스터디카페,충남 보령시 한내로 16,충남 보령시 동대동 1733,,126.6055085,36.34748577,http://place.map.kakao.com/96474874
140,1398077685,플래닛스터디 카페 서산점,충남 서산시 석림3로 2,충남 서산시 석림동 463-6,010-7772-9988,126.464369,36.77068845,http://place.map.kakao.com/1398077685
141,61986823,NU스터디카페,충남 서산시 번화2로 38,충남 서산시 동문동 968-5,,126.4530487,36.78105101,http://place.map.kakao.com/61986823
142,53451627,바짝스터디카페,충남 서산시 예천2로 12,충남 서산시 예천동 469-2,010-4761-8136,126.4440945,36.77115142,http://place.map.kakao.com/53451627
143,801552374,하우스터디 당진스터디카페,충남 당진시 서해로 5748,충남 당진시 읍내동 423-13,010-4891-3747,126.6266146,36.8972283,http://place.map.kakao.com/801552374
144,1034609887,써밋스터디카페,충남 보령시 한내로 36,충남 보령시 동대동 502-18,,126.6072498,36.34634251,http://place.map.kakao.com/1034609887
145,2048664495,스터디카페오버컴,충남 보령시 지장골길 79,충남 보령시 죽정동 668-4,,126.6023376,36.35918602,http://place.map.kakao.com/2048664495
146,2086427379,초심스터디카페 서산점,충남 서산시 안견로 415,충남 서산시 읍내동 683-54,,126.4428401,36.78197232,http://place.map.kakao.com/2086427379
147,53368965,독고스터디카페,충남 서산시 예천1로 3-57,충남 서산시 예천동 106,010-5780-4013,126.4475013,36.76763315,http://place.map.kakao.com/53368965
148,178255710,바짝스터디카페 성연센터,충남 서산시 성연면 성연3로 31,충남 서산시 성연면 일람리 1108,,126.4515173,36.82222877,http://place.map.kakao.com/178255710
149,1971499040,올플러스스터디카페,충남 서산시 지곡면 무장길 453-6,충남 서산시 지곡면 무장리 935-1,010-4159-5980,126.4452684,36.84430276,http://place.map.kakao.com/1971499040
150,2051233284,엘리시움스터디카페,충남 보령시 명천중앙길 8,충남 보령시 명천동 468-23,041-934-2208,126.602132,36.34375813,http://place.map.kakao.com/2051233284
