index,ID,stores,road_address,address_name,phone,X,Y,place_url
16,2130849347,브이랩365,제주특별자치도 제주시 아란3길 13-3,제주특별자치도 제주시 아라일동 6044-3,070-4149-0365,126.541524,33.47658592,http://place.map.kakao.com/2130849347
17,521505998,위아포트,제주특별자치도 제주시 중앙로 248,제주특별자치도 제주시 이도이동 1185-9,010-8230-3282,126.5308526,33.49773256,http://place.map.kakao.com/521505998
18,1093278671,가라지 목포점,전남 목포시 영산로 93-1,전남 목포시 명륜동 6-2,061-242-4025,126.3855089,34.7910146,http://place.map.kakao.com/1093278671
19,503314915,GARAGE 목포점,전남 목포시 영산로 93-1,전남 목포시 명륜동 6-2,061-242-4025,126.3855088,34.7910164,http://place.map.kakao.com/503314915
20,1751364689,당진청년타운 나래,충남 당진시 당진중앙1로 59,충남 당진시 읍내동 515-1,041-355-2721,126.6287407,36.89375584,http://place.map.kakao.com/1751364689
21,1629219284,고고워크,충남 서산시 예천9로 5-1,충남 서산시 예천동 1643,010-4426-5090,126.4517672,36.76672475,http://place.map.kakao.com/1629219284
22,1782146045,전북산학융합원 산학마루,전북 군산시 산단남북로 189,전북 군산시 오식도동 515-6,,126.5607005,35.96236286,http://place.map.kakao.com/1782146045
23,1724317342,스카이코워커 송도 공유오피스,인천 연수구 인천타워대로 323,인천 연수구 송도동 30-3,010-5890-3101,126.6295727,37.39952326,http://place.map.kakao.com/1724317342
24,2065935507,스테이지나인 송도센트로드점,인천 연수구 인천타워대로 323,인천 연수구 송도동 30-4,1668-2991,126.6304247,37.39874204,http://place.map.kakao.com/2065935507
25,868587642,카페24창업센터 영종점,인천 중구 하늘달빛로 70,인천 중구 중산동 1875-12,1670-9916,126.5595325,37.4858249,http://place.map.kakao.com/868587642
26,1613889381,업무공장공유오피스,경기 김포시 김포한강9로 95,경기 김포시 구래동 6882-6,031-8049-3284,126.6255814,37.64514969,http://place.map.kakao.com/1613889381
27,642051762,오피스맨,경기 김포시 김포한강8로 386,경기 김포시 구래동 6885-1,0507-1387-5613,126.6261789,37.64348477,http://place.map.kakao.com/642051762
28,2133992625,114 김포 소호 비상주사무실 공유오피스,경기 김포시 양촌읍 양곡로 495,경기 김포시 양촌읍 양곡리 1306-1,070-5088-6894,126.6281307,37.65516762,http://place.map.kakao.com/2133992625
29,1870749419,워크샵공유오피스 김포,경기 김포시 김포한강9로75번길 190,경기 김포시 구래동 6882-5,1877-1422,126.6250437,37.64503806,http://place.map.kakao.com/1870749419
30,1328070704,카페24창업센터 김포구래점,경기 김포시 김포한강9로75번길 10,경기 김포시 구래동 6882-17,1599-9143,126.6250945,37.64372459,http://place.map.kakao.com/1328070704
31,1666890045,디어스카이,인천 연수구 센트럴로 313,인천 연수구 송도동 29-8,010-5796-8790,126.6315651,37.40155947,http://place.map.kakao.com/1666890045
32,751021058,이상한사무실 인천송도점,인천 연수구 인천타워대로 323,인천 연수구 송도동 30-3,1533-2484,126.6295727,37.39952326,http://place.map.kakao.com/751021058
33,1452122701,로봇스타트업스페이스,인천 서구 로봇랜드로 155-11,인천 서구 청라동 100-51,,126.6109635,37.51960735,http://place.map.kakao.com/1452122701
34,210914711,김포 비과밀 소호사무실 공유오피스 비상주,경기 김포시 김포한강8로 410,경기 김포시 구래동 6884-3,070-7599-4457,126.6236297,37.64299915,http://place.map.kakao.com/210914711
35,959864203,워컴 김포디원시티점,경기 김포시 김포한강10로133번길 127,경기 김포시 구래동 6871-7,031-8035-1717,126.6181066,37.64422475,http://place.map.kakao.com/959864203
36,1608960806,비전웍스,인천 연수구 인천타워대로 323,인천 연수구 송도동 30-4,032-833-9522,126.6302916,37.39869567,http://place.map.kakao.com/1608960806
37,525164301,유니안 공유오피스 송도본점,인천 연수구 센트럴로 313,인천 연수구 송도동 29-8,010-9849-2136,126.6315651,37.40155947,http://place.map.kakao.com/525164301
38,1290002288,청라 로디드 소호사무실,인천 서구 에코로 65,인천 서구 청라동,070-8949-4891,126.6177624,37.55231406,http://place.map.kakao.com/1290002288
39,289548244,로그인공유오피스,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,032-710-2020,126.6295763,37.40521949,http://place.map.kakao.com/289548244
40,1549158609,CJ ENM 제주점,제주특별자치도 제주시 구좌읍 해맞이해안로 518,제주특별자치도 제주시 구좌읍 행원리 1518-2,,126.8013078,33.55648646,http://place.map.kakao.com/1549158609
41,1795614985,집무실 워크스테이 제주점,제주특별자치도 제주시 명림로 575-107,제주특별자치도 제주시 회천동 3-16,,126.6373586,33.44900236,http://place.map.kakao.com/1795614985
42,1473221624,더워크공유오피스,광주 서구 상무중앙로78번길 5-6,광주 서구 치평동 1217-9,1800-8062,126.8494758,35.15455594,http://place.map.kakao.com/1473221624
43,1458346948,스페이스코웍 전주캠퍼스점,전북 전주시 덕진구 오공로 37,전북 전주시 덕진구 중동 776-7,063-237-4116,127.0595021,35.83627706,http://place.map.kakao.com/1458346948
44,582528676,더워크스페이스,전북 전주시 완산구 중화산로 68,전북 전주시 완산구 중화산동2가 616,010-4946-4455,127.1184211,35.81626514,http://place.map.kakao.com/582528676
45,801000782,공유오피스 오피스봄 광주,광주 서구 하남대로680번길 1,광주 서구 동천동 619,010-9934-6515,126.8672124,35.17148256,http://place.map.kakao.com/801000782
46,446022996,사회실험공간 여그,광주 북구 무등로 190,광주 북구 신안동 133-6,062-514-2014,126.9042998,35.16526842,http://place.map.kakao.com/446022996
47,859664464,isc공유오피스 광주농성점,광주 서구 경열로 74,광주 서구 농성동 625-2,010-7157-8321,126.8940375,35.1511518,http://place.map.kakao.com/859664464
48,1614323696,열정스퀘어,전북 전주시 덕진구 만성중앙로 54-58,전북 전주시 덕진구 만성동 1260-4,,127.0763869,35.84124967,http://place.map.kakao.com/1614323696
49,1591231926,함께해브러,전남 순천시 하풍길 69,전남 순천시 풍덕동 888-17,010-7263-6312,127.4996849,34.94323158,http://place.map.kakao.com/1591231926
50,71518165,더워크스페이스 정읍점,전북 정읍시 초산로 3-1,전북 정읍시 시기동 506-14,010-4946-4455,126.8514921,35.56002767,http://place.map.kakao.com/71518165
51,319426773,하이파이브,광주 광산구 송정로8번길 25-4,광주 광산구 송정동 975-6,,126.7917775,35.13583041,http://place.map.kakao.com/319426773
52,446400553,스타온비즈센터,전북 전주시 완산구 홍산로 269,전북 전주시 완산구 효자동2가 1232-3,063-226-5055,127.1056428,35.81785787,http://place.map.kakao.com/446400553
53,26803661,오피스밸리 전주점,전북 전주시 덕진구 안덕원로 51,전북 전주시 덕진구 진북동 417-195,063-251-5112,127.1358305,35.82814246,http://place.map.kakao.com/26803661
54,2140550282,전주비즈니스센터,전북 전주시 완산구 홍산로 269,전북 전주시 완산구 효자동2가 1232-3,063-226-5055,127.1054898,35.81767234,http://place.map.kakao.com/2140550282
55,1981331365,이상한사무실 광주동구점,광주 동구 백서로125번길 34-2,광주 동구 금동 7-1,1533-2484,126.9176534,35.14483268,http://place.map.kakao.com/1981331365
56,2083511586,스페이스153,전북 전주시 덕진구 떡전4길 31,전북 전주시 덕진구 금암동 754-8,,127.1306135,35.83689856,http://place.map.kakao.com/2083511586
57,715556104,예나스,전북 전주시 완산구 안행2길 33-3,전북 전주시 완산구 삼천동1가 734-14,,127.1286212,35.80117836,http://place.map.kakao.com/715556104
58,1444929080,세운비즈센터,전남 나주시 그린로 339,전남 나주시 빛가람동 330-3,062-417-1366,126.794017,35.01672718,http://place.map.kakao.com/1444929080
59,1367328895,스테이지나인 금남점,광주 동구 금남로 193-22,광주 동구 금남로4가 2,1668-2991,126.9151224,35.15164883,http://place.map.kakao.com/1367328895
60,918394230,성공온비지니스센터,광주 북구 첨단연신로107번길 29,광주 북구 신용동 705,,126.8610853,35.20733968,http://place.map.kakao.com/918394230
61,1871053464,온워크,전북 전주시 완산구 홍산로 260,전북 전주시 완산구 효자동3가 1531-2,063-287-0606,127.1064492,35.81684053,http://place.map.kakao.com/1871053464
62,302565134,스페이스포유공유오피스,전북 전주시 완산구 용머리로 94,전북 전주시 완산구 효자동1가 545-3,063-236-4020,127.1203177,35.80598888,http://place.map.kakao.com/302565134
63,1632352309,오피스원,광주 서구 운천로 176-1,광주 서구 쌍촌동 976-22,0507-1316-8466,126.8567093,35.14834263,http://place.map.kakao.com/1632352309
64,1049113458,느티나무공유오피스,광주 동구 필문대로 143,광주 동구 산수동 538-53,070-4773-3807,126.9315659,35.15794712,http://place.map.kakao.com/1049113458
65,1002728333,조인정읍 공유가게 3호점,전북 정읍시 벚꽃로 374,전북 정읍시 시기동 225-64,,126.8533972,35.56296012,http://place.map.kakao.com/1002728333
66,1328530332,화순공유오피스 창대,전남 화순군 화순읍 칠충로 123,전남 화순군 화순읍 삼천리 630-2,061-373-1479,126.9827245,35.05994063,http://place.map.kakao.com/1328530332
67,1878069079,인더싸이트,광주 북구 우치로 100,광주 북구 용봉동 160-1,,126.9126157,35.17631904,http://place.map.kakao.com/1878069079
68,2002241508,소호365,전북 전주시 완산구 홍산남로 51,전북 전주시 완산구 효자동3가 1534-3,063-222-2035,127.1074416,35.81592217,http://place.map.kakao.com/2002241508
69,1985226583,소호365,전북 전주시 완산구 홍산로 263,전북 전주시 완산구 효자동2가 1239-1,1566-2980,127.1054884,35.81738664,http://place.map.kakao.com/1985226583
70,701867272,공유오피스 저스토리 용봉점,광주 북구 반룡로27번길 40,광주 북구 용봉동 1226-1,070-8080-4469,126.9018301,35.1807761,http://place.map.kakao.com/701867272
71,753605760,비상,전북 전주시 덕진구 들사평3길 5,전북 전주시 덕진구 덕진동1가 1404-39,063-904-9889,127.1220313,35.84126155,http://place.map.kakao.com/753605760
72,343603463,공유오피스,전북 전주시 완산구 홍산1길 7,전북 전주시 완산구 효자동2가 1157-4,,127.1087803,35.81410132,http://place.map.kakao.com/343603463
73,26471713,르호봇 광주 비즈니스 센터,광주 서구 상무중앙로 7,광주 서구 치평동 1176-3,062-384-1500,126.8479436,35.14749458,http://place.map.kakao.com/26471713
74,825795588,놀자랩,전북 남원시 향단로 60-1,전북 남원시 죽항동 230-4,070-4117-5555,127.382783,35.40871693,http://place.map.kakao.com/825795588
75,1675091410,무슨이리야,전북 익산시 익산대로 173,전북 익산시 창인동1가 9-3,063-918-5128,126.947636,35.94180688,http://place.map.kakao.com/1675091410
76,1841148678,논산공유오피스카페,충남 논산시 중앙로 356,충남 논산시 취암동 411-4,010-7537-0652,127.0921123,36.19682276,http://place.map.kakao.com/1841148678
77,166106937,뉴이지,전북 군산시 팔마로 138,전북 군산시 서흥남동 831-4,063-463-2994,126.7164215,35.97341055,http://place.map.kakao.com/166106937
78,81762636,LINC리빙랩 담소,전북 군산시 대학로 558,전북 군산시 미룡동 290-2,,126.6846043,35.9478433,http://place.map.kakao.com/81762636
79,27335603,세븐팩토리모먼트,대전 유성구 대학로 59,대전 유성구 봉명동 604-2,0507-1352-5538,127.3430285,36.35895704,http://place.map.kakao.com/27335603
80,2077918690,오피스밸리 월평둔산점,대전 서구 월평북로 85,대전 서구 월평동 237,042-471-8902,127.3778695,36.36245302,http://place.map.kakao.com/2077918690
81,1078965340,워크앤플레이,대전 서구 대덕대로241번길 20,대전 서구 둔산동 1022,042-484-4466,127.3782723,36.35450339,http://place.map.kakao.com/1078965340
82,1178305526,한밭비지니스센터,대전 서구 대덕대로 325,대전 서구 월평동 243,042-486-0333,127.3789362,36.36183324,http://place.map.kakao.com/1178305526
83,2008346173,코워크시티,대전 유성구 계룡로 105,대전 유성구 봉명동 551-10,070-5066-3699,127.3423996,36.35374013,http://place.map.kakao.com/2008346173
84,698325935,공유부스,대전 중구 대종로 487,대전 중구 대흥동 198-1,,127.4260305,36.32777963,http://place.map.kakao.com/698325935
85,1471502713,이상한사무실 대전서구점,대전 서구 계룡로 566,대전 서구 괴정동 1-5,1533-2484,127.386284,36.34215239,http://place.map.kakao.com/1471502713
86,1620988015,가라지 대전점,대전 서구 둔산대로117번길 66,대전 서구 만년동 387,042-482-4025,127.3825808,36.36800007,http://place.map.kakao.com/1620988015
87,1942837784,한국조폐공사 스마트센터,대전 유성구 과학로 80-67,대전 유성구 가정동 35,1577-4321,127.368549,36.37635208,http://place.map.kakao.com/1942837784
88,881622255,슈가맨워크 대전둔산점,대전 서구 둔지로 50,대전 서구 둔산동 975,042-482-5557,127.3768866,36.35409684,http://place.map.kakao.com/881622255
89,445376054,공간사이,대전 중구 테미로 50-1,대전 중구 대흥동 519-7,,127.4220639,36.32208024,http://place.map.kakao.com/445376054
90,1727736959,건현비지니스센터,대전 서구 둔산로137번길 21,대전 서구 둔산동 1469,010-3548-9548,127.3889699,36.3522846,http://place.map.kakao.com/1727736959
91,2047125116,워크포,대전 서구 대덕대로233번길 28,대전 서구 둔산동 1007,010-8698-5761,127.3778098,36.35378031,http://place.map.kakao.com/2047125116
92,403499768,모들아띠,대전 대덕구 한남로 112,대전 대덕구 오정동 447-2,,127.4169792,36.34947942,http://place.map.kakao.com/403499768
93,1554133377,바른플레이스,대전 서구 둔산로 8,대전 서구 둔산동 1091,042-364-3693,127.3748928,36.35232239,http://place.map.kakao.com/1554133377
94,1761282734,헬로우워크 대전노은점,대전 유성구 은구비남로33번길 13-8,대전 유성구 지족동 906-3,0507-1320-2881,127.3188752,36.37302819,http://place.map.kakao.com/1761282734
95,998741846,판도라 대전소호사무실,대전 유성구 유성대로642번길 45,대전 유성구 구암동 623-10,1577-4783,127.3306815,36.35055864,http://place.map.kakao.com/998741846
96,436877272,벌집 코워킹스페이스,대전 유성구 대학로 201,대전 유성구 어은동 107-5,,127.3554397,36.36128184,http://place.map.kakao.com/436877272
97,502990775,GARAGE 대전점,대전 서구 둔산대로117번길 66,대전 서구 만년동 386,042-482-4025,127.3825819,36.36800006,http://place.map.kakao.com/502990775
98,1344661308,마이워크스페이스 대전유성점,대전 유성구 대학로 143-1,대전 유성구 궁동 423-5,02-567-8030,127.3495227,36.36089467,http://place.map.kakao.com/1344661308
99,2073235697,워크앤플레이,대전 유성구 대학로 82,대전 유성구 궁동 482-7,042-824-0442,127.344636,36.36068267,http://place.map.kakao.com/2073235697
100,927095272,아로파 스페이스,대전 유성구 문지로 282-10,대전 유성구 문지동 659-1,,127.4072633,36.39172017,http://place.map.kakao.com/927095272
101,1449617322,오르빗워크룸,대전 유성구 대학로151번길 37,대전 유성구 궁동 410-9,010-4438-3301,127.3500015,36.36231712,http://place.map.kakao.com/1449617322
102,1583494310,오피스밸리 갈마점,대전 서구 계룡로 366,대전 서구 갈마동 307-1,042-346-3001,127.3689627,36.35257605,http://place.map.kakao.com/1583494310
103,235782796,보엠,대전 서구 계룡로 566,대전 서구 괴정동 1-5,1533-2484,127.3862706,36.34215243,http://place.map.kakao.com/235782796
104,259064537,위멤버스클럽 대전둔산비즈니스센터,대전 서구 둔산로 130,대전 서구 둔산동 1453,1670-3620,127.3881346,36.35097881,http://place.map.kakao.com/259064537
105,1469893830,콤비,대전 유성구 과학로 80-67,대전 유성구 가정동 35,,127.3685381,36.37640618,http://place.map.kakao.com/1469893830
106,4376597,청년창업가 비즈니스센터,대전 동구 중앙로200번길 104,대전 동구 원동 85-26,,127.4335931,36.32646646,http://place.map.kakao.com/4376597
107,730696480,위드원비즈니스센터,대전 서구 대덕대로242번길 15,대전 서구 둔산동 1352,010-8286-0621,127.3805951,36.35449151,http://place.map.kakao.com/730696480
108,698635560,대전비상주 사무실세종청주비상주오피스,대전 서구 대덕대로 408,대전 서구 만년동 301,0507-1493-2110,127.3800156,36.36934649,http://place.map.kakao.com/698635560
109,165451858,로반스페이스,대전 서구 도안북로93번길 31,대전 서구 도안동 848,,127.3385382,36.33161642,http://place.map.kakao.com/165451858
110,873035121,워크앤플레이,대전 서구 대덕대로241번길 35,대전 서구 둔산동 996,,127.3773164,36.35427662,http://place.map.kakao.com/873035121
111,1587634871,더브라이트비지니스센,대전 중구 대종로 465,대전 중구 대흥동 186-3,042-222-3827,127.4271102,36.3260329,http://place.map.kakao.com/1587634871
112,377179257,위업공유오피스,대전 동구 대전로 812,대전 동구 정동 17-1,,127.4324614,36.33206867,http://place.map.kakao.com/377179257
113,1110572367,청춘정거장,대전 서구 대덕대로 198,대전 서구 둔산동 1164,,127.378382,36.35045857,http://place.map.kakao.com/1110572367
114,1871531002,르호봇 대전비즈니스센터,대전 서구 청사로 136,대전 서구 월평동 282,042-482-3079,127.3789066,36.35941819,http://place.map.kakao.com/1871531002
115,958298125,드림워크,충남 계룡시 엄사면 번영2길 15-2,충남 계룡시 엄사면 엄사리 132-4,010-9402-9450,127.239391,36.29032324,http://place.map.kakao.com/958298125
116,1548535990,엠제이비즈니스센터 공유오피스,충남 천안시 서북구 불당4로 93,충남 천안시 서북구 불당동 738,041-522-1313,127.1110293,36.81030013,http://place.map.kakao.com/1548535990
117,824012521,르호봇 천안 불당 스마트공유오피스,충남 천안시 서북구 검은들3길 46,충남 천안시 서북구 불당동 726,041-564-8001,127.1086718,36.81061229,http://place.map.kakao.com/824012521
118,43885050,헬로우워크 천안불당점,충남 천안시 서북구 불당23로 70,충남 천안시 서북구 불당동 1530,,127.1088028,36.81762731,http://place.map.kakao.com/43885050
119,948546305,인스케어플러스,충남 천안시 서북구 불당23로 73-27,충남 천안시 서북구 불당동 1491,041-566-9571,127.1096888,36.82041543,http://place.map.kakao.com/948546305
120,1551719076,월드비즈타운 공주본점,충남 공주시 신풍면 청흥쌍대길 137,충남 공주시 신풍면 쌍대리 246,,126.927327,36.47680659,http://place.map.kakao.com/1551719076
121,1851669979,엔젤스키친,충남 천안시 서북구 백석3로 130-5,충남 천안시 서북구 백석동 870,010-7770-7297,127.1252065,36.82178511,http://place.map.kakao.com/1851669979
122,404724934,이루다상상공간,충남 홍성군 홍북읍 첨단산단2길 67,충남 홍성군 홍북읍 신경리 1593,010-5775-0152,126.6752591,36.64233273,http://place.map.kakao.com/404724934
123,131589441,지꿈비즈니스센터,충남 홍성군 홍북읍 충남대로 50,충남 홍성군 홍북읍 신경리 897,041-633-1416,126.6761161,36.65559341,http://place.map.kakao.com/131589441
124,1230176535,ICG 천안지사,충남 아산시 배방읍 고속철대로 45,충남 아산시 배방읍 장재리 1808,041-532-0923,127.1081442,36.78848055,http://place.map.kakao.com/1230176535
125,178031537,천안스마트인비즈니스센터,충남 천안시 서북구 검은들3길 52,충남 천안시 서북구 불당동 730,,127.1093646,36.80993492,http://place.map.kakao.com/178031537
126,1913939161,오송앤세종 컨퍼런스회의실,충북 청주시 흥덕구 오송읍 오송생명5로 303,충북 청주시 흥덕구 오송읍 만수리 864,043-233-3700,127.3270641,36.62212115,http://place.map.kakao.com/1913939161
127,601986776,더나눔 공유오피스,충북 청주시 상당구 사직대로361번길 158-10,충북 청주시 상당구 북문로3가 44-1,010-2929-3653,127.487445,36.64379482,http://place.map.kakao.com/601986776
128,166284242,Stn컨퍼런스센터 오송,충북 청주시 흥덕구 오송읍 오송생명3로 184,충북 청주시 흥덕구 오송읍 만수리 862,,127.3273045,36.62239353,http://place.map.kakao.com/166284242
129,455004162,르호봇 세종 나성 스마트오피스,세종특별자치시 나성북1로 22,세종특별자치시 나성동 790,044-868-6497,127.2587681,36.49108924,http://place.map.kakao.com/455004162
130,767931611,엠피스 천안센터,충남 천안시 동남구 청수9로 47,충남 천안시 동남구 청당동 524,041-558-0711,127.1548592,36.78217427,http://place.map.kakao.com/767931611
131,1764918210,충남스마트워크센터,충남 천안시 서북구 축구센터로 163,충남 천안시 서북구 성정동 360-9,041-578-3334,127.1450971,36.82308263,http://place.map.kakao.com/1764918210
132,2101539040,ISC공유오피스 천안두정점,충남 천안시 서북구 두정중3길 27,충남 천안시 서북구 두정동 1110,041-417-0560,127.1412331,36.83808891,http://place.map.kakao.com/2101539040
133,117611511,충북 창업스타티움,충북 청주시 상당구 사직대로362번길 20,충북 청주시 상당구 서문동 14-1,043-710-5990,127.4873812,36.63580388,http://place.map.kakao.com/117611511
134,2116477408,슈가맨워크 청주가경점,충북 청주시 흥덕구 가경로 8-1,충북 청주시 흥덕구 가경동 1554,070-8064-7345,127.4440948,36.61684118,http://place.map.kakao.com/2116477408
135,1846875680,카페24창업센터 천안역점,충남 천안시 동남구 대흥로 321,충남 천안시 동남구 성황동 11-16,1599-3198,127.1504285,36.81650512,http://place.map.kakao.com/1846875680
136,764785206,오피스프리,충북 청주시 청원구 율봉로 142,충북 청주시 청원구 율량동 1318,043-210-5158,127.4848799,36.66807259,http://place.map.kakao.com/764785206
137,1506274419,스타트업플러스,충남 천안시 동남구 만남로 9,충남 천안시 동남구 신부동 966,041-567-3600,127.152664,36.81911548,http://place.map.kakao.com/1506274419
138,786845538,늘품공유오피스,충남 천안시 서북구 두정역서5길 4,충남 천안시 서북구 두정동 1612,010-9472-0851,127.1459967,36.83757854,http://place.map.kakao.com/786845538
139,776407199,소호오아시스,세종특별자치시 나성로 33-6,세종특별자치시 나성동 784,010-3358-1109,127.2628291,36.48273205,http://place.map.kakao.com/776407199
140,1062502216,르호봇 세종 보람 스마트오피스,세종특별자치시 남세종로 454,세종특별자치시 보람동 759,044-866-0658,127.2897071,36.47725206,http://place.map.kakao.com/1062502216
141,1131703812,아반,충북 청주시 청원구 오창읍 오창중앙로 123-12,충북 청주시 청원구 오창읍 각리 649-4,043-213-9767,127.4160943,36.70901847,http://place.map.kakao.com/1131703812
142,1854009067,오피스G,충북 청주시 상당구 상당로131번길 15-2,충북 청주시 상당구 북문로2가 113-29,010-5646-2611,127.4889861,36.63992807,http://place.map.kakao.com/1854009067
143,1440884865,비투비즈소호사무실,충남 천안시 서북구 부성8길 32,충남 천안시 서북구 두정동 1042,010-2911-1211,127.1372828,36.83771327,http://place.map.kakao.com/1440884865
144,1931122274,오피스밸리 세종점,세종특별자치시 조치원읍 새내로 125,세종특별자치시 조치원읍 교리 25-1,044-866-1938,127.2976349,36.6030365,http://place.map.kakao.com/1931122274
145,371055148,오피스밸리,충북 청주시 흥덕구 풍년로198번길 63,충북 청주시 흥덕구 가경동 950,043-234-1938,127.4317147,36.63149493,http://place.map.kakao.com/371055148
146,206361941,서린퍼스텝 공유오피스 청주점,충북 청주시 청원구 오창읍 중심상업로 32-13,충북 청주시 청원구 오창읍 양청리 798-3,043-906-2555,127.4311017,36.71405099,http://place.map.kakao.com/206361941
147,554720082,공간오피스,충남 천안시 서북구 신당새터2길 15,충남 천안시 서북구 신당동 268-18,041-900-1357,127.1566287,36.85070312,http://place.map.kakao.com/554720082
148,27700703,비즈니스센터 워크온,충북 청주시 서원구 모충로26번길 7,충북 청주시 서원구 개신동 447-52,010-8078-8191,127.4670547,36.62449141,http://place.map.kakao.com/27700703
149,1668888956,컬쳐리움,세종특별자치시 나성북1로 22,세종특별자치시 나성동 790,044-868-4879,127.2587056,36.49108938,http://place.map.kakao.com/1668888956
150,766089827,공유오피스 열심,충북 청주시 흥덕구 1순환로 503,충북 청주시 흥덕구 봉명동 459,043-268-0101,127.4658568,36.64742353,http://place.map.kakao.com/766089827
151,1604785073,공유주방1번가 천안성정점,충남 천안시 서북구 성정공원1길 9-4,충남 천안시 서북구 성정동 1503,,127.1389964,36.82687457,http://place.map.kakao.com/1604785073
152,29988704,블룸워크 공유오피스,대전 대덕구 신탄진로790번길 6,대전 대덕구 신탄진동 154-20,,127.43058,36.44805119,http://place.map.kakao.com/29988704
153,1216706739,서린퍼스텝공유오피스 충북점,충북 청주시 상당구 상당로 127,충북 청주시 상당구 북문로2가 116-166,043-900-2333,127.489688,36.6395323,http://place.map.kakao.com/1216706739
154,17805823,조인오피스,충남 천안시 동남구 터미널3길 37,충남 천안시 동남구 신부동 632,041-621-2200,127.1585733,36.82259324,http://place.map.kakao.com/17805823
155,1144955280,청춘,충남 천안시 동남구 화령길 62,충남 천안시 동남구 원성동 71-19,041-562-0417,127.1660005,36.80620994,http://place.map.kakao.com/1144955280
156,1196076726,충북 1인창조기업지원센터,충북 청주시 상당구 대성로 99,충북 청주시 상당구 문화동 69-3,070-7038-4580,127.4922681,36.63414734,http://place.map.kakao.com/1196076726
157,945606017,마을청년이슈연구소,대전 대덕구 신탄진북로32번길 7-19,대전 대덕구 신탄진동 18-2,010-3909-4619,127.4351969,36.45206893,http://place.map.kakao.com/945606017
158,935465259,엘스페이스,충남 천안시 서북구 두정중11길 18,충남 천안시 서북구 두정동 1145,,127.1402682,36.83766654,http://place.map.kakao.com/935465259
159,1754276976,오피스밸리 천안점,충남 천안시 서북구 봉정로 116,충남 천안시 서북구 성정동 196-16,041-573-8990,127.1415254,36.81240338,http://place.map.kakao.com/1754276976
